Datafile FullScanSumBP FullScanMaxBP ZoomScanSumBP ZoomScanMaxBP SumTIC MaxTIC
040.3115.3115.2.dta 926897 926897 0 0 1179230 1179230
040.3115.3115.3.dta 926897 926897 0 0 1179230 1179230
040.3116.3116.1.dta 880203 880203 0 0 84772 84772
040.3119.3119.2.dta 817521 817521 0 0 754596 754596
040.3119.3119.3.dta 817521 817521 0 0 754596 754596
040.3120.3120.2.dta 658022 658022 0 0 828946 828946
040.3120.3120.3.dta 658022 658022 0 0 828946 828946
040.3122.3122.2.dta 1232057 1232057 0 0 1500190 1500190
040.3122.3122.3.dta 1232057 1232057 0 0 1500190 1500190
040.3123.3123.2.dta 1136458 1136458 0 0 817716 817716
040.3123.3123.3.dta 1136458 1136458 0 0 817716 817716
040.3124.3124.1.dta 809555 809555 0 0 657576 657576
040.3126.3126.1.dta 947890 947890 0 0 120938 120938
040.3127.3127.2.dta 745259 745259 0 0 954556 954556
040.3127.3127.3.dta 745259 745259 0 0 954556 954556
040.3128.3128.1.dta 736982 736982 0 0 1327067 1327067
040.3130.3130.1.dta 811164 811164 0 0 829904 829904
040.3131.3131.2.dta 682440 682440 0 0 1008431 1008431
040.3131.3131.3.dta 682440 682440 0 0 1008431 1008431
040.3132.3132.1.dta 673291 673291 0 0 635611 635611
040.3134.3134.1.dta 873081 873081 0 0 1143272 1143272
040.3135.3135.2.dta 656742 656742 0 0 533716 533716
040.3135.3135.3.dta 656742 656742 0 0 533716 533716
040.3136.3136.1.dta 552263 552263 0 0 1183772 1183772
040.3138.3138.1.dta 816742 816742 0 0 589572 589572
040.3139.3139.2.dta 627444 627444 0 0 736850 736850
040.3139.3139.3.dta 627444 627444 0 0 736850 736850
040.3140.3140.2.dta 624593 624593 0 0 1154125 1154125
040.3140.3140.3.dta 624593 624593 0 0 1154125 1154125
040.3143.3143.2.dta 656605 656605 0 0 852905 852905
040.3143.3143.3.dta 656605 656605 0 0 852905 852905
040.3144.3144.1.dta 644931 644931 0 0 93072 93072
040.3146.3146.2.dta 784846 784846 0 0 1253979 1253979
040.3146.3146.3.dta 784846 784846 0 0 1253979 1253979
040.3147.3147.2.dta 632703 632703 0 0 1259712 1259712
040.3147.3147.3.dta 632703 632703 0 0 1259712 1259712
040.3150.3150.2.dta 767640 767640 0 0 298749 298749
040.3150.3150.3.dta 767640 767640 0 0 298749 298749
040.3151.3151.1.dta 729021 729021 0 0 58353 58353
040.3152.3152.2.dta 686199 686199 0 0 215817 215817
040.3152.3152.3.dta 686199 686199 0 0 215817 215817
040.3154.3154.1.dta 5283670 5283670 0 0 8602101 8602101
040.3155.3155.1.dta 546006 546006 0 0 605308 605308
040.3156.3156.2.dta 469756 469756 0 0 898818 898818
040.3156.3156.3.dta 469756 469756 0 0 898818 898818
040.3158.3158.1.dta 5018188 5018188 0 0 9338628 9338628
040.3159.3159.1.dta 1072303 1072303 0 0 773060 773060
040.3160.3160.2.dta 825496 825496 0 0 976785 976785
040.3160.3160.3.dta 825496 825496 0 0 976785 976785
040.3162.3162.2.dta 683484 683484 0 0 469972 469972
040.3162.3162.3.dta 683484 683484 0 0 469972 469972
040.3163.3163.1.dta 608368 608368 0 0 1727770 1727770
040.3164.3164.1.dta 541784 541784 0 0 160546 160546
040.3166.3166.2.dta 618467 618467 0 0 658659 658659
040.3166.3166.3.dta 618467 618467 0 0 658659 658659
040.3167.3167.1.dta 545656 545656 0 0 907045 907045
040.3168.3168.2.dta 517979 517979 0 0 243832 243832
040.3168.3168.3.dta 517979 517979 0 0 243832 243832
040.3170.3170.2.dta 643266 643266 0 0 843352 843352
040.3170.3170.3.dta 643266 643266 0 0 843352 843352
040.3171.3171.1.dta 592000 592000 0 0 1029570 1029570
040.3172.3172.1.dta 554081 554081 0 0 776924 776924
040.3174.3174.2.dta 756181 756181 0 0 624472 624472
040.3174.3174.3.dta 756181 756181 0 0 624472 624472
040.3175.3175.2.dta 679880 679880 0 0 998373 998373
040.3175.3175.3.dta 679880 679880 0 0 998373 998373
040.3176.3176.1.dta 676003 676003 0 0 107857 107857
040.3179.3179.1.dta 741180 741180 0 0 8193080 8193080
040.3180.3180.2.dta 662070 662070 0 0 793431 793431
040.3180.3180.3.dta 662070 662070 0 0 793431 793431
040.3182.3182.1.dta 614737 614737 0 0 62820 62820
040.3183.3183.1.dta 531446 531446 0 0 670514 670514
040.3184.3184.1.dta 491893 491893 0 0 178164 178164
040.3186.3186.2.dta 763131 763131 0 0 922768 922768
040.3186.3186.3.dta 763131 763131 0 0 922768 922768
040.3187.3187.2.dta 621540 621540 0 0 650602 650602
040.3187.3187.3.dta 621540 621540 0 0 650602 650602
040.3188.3188.2.dta 587825 587825 0 0 717604 717604
040.3188.3188.3.dta 587825 587825 0 0 717604 717604
040.3190.3190.2.dta 737807 737807 0 0 424744 424744
040.3190.3190.3.dta 737807 737807 0 0 424744 424744
040.3191.3191.1.dta 610290 610290 0 0 1372114 1372114
040.3192.3192.1.dta 554019 554019 0 0 7331461 7331461
040.3194.3194.1.dta 1176835 1176835 0 0 1600406 1600406
040.3195.3195.1.dta 549434 549434 0 0 725270 725270
040.3198.3198.1.dta 1350266 1350266 0 0 2240299 2240299
040.3199.3199.2.dta 1111411 1111411 0 0 785929 785929
040.3199.3199.3.dta 1111411 1111411 0 0 785929 785929
040.3200.3200.1.dta 933082 933082 0 0 1451365 1451365
040.3202.3202.1.dta 1160321 1160321 0 0 2412690 2412690
040.3203.3203.2.dta 424995 424995 0 0 505157 505157
040.3203.3203.3.dta 424995 424995 0 0 505157 505157
040.3204.3204.1.dta 415841 415841 0 0 1325773 1325773
040.3206.3206.2.dta 969659 969659 0 0 953697 953697
040.3206.3206.3.dta 969659 969659 0 0 953697 953697
040.3207.3207.2.dta 784729 784729 0 0 642036 642036
040.3207.3207.3.dta 784729 784729 0 0 642036 642036
040.3208.3208.1.dta 624297 624297 0 0 164819 164819
040.3210.3210.2.dta 567310 567310 0 0 804000 804000
040.3210.3210.3.dta 567310 567310 0 0 804000 804000
040.3214.3214.2.dta 980184 980184 0 0 1072115 1072115
040.3214.3214.3.dta 980184 980184 0 0 1072115 1072115
040.3216.3216.2.dta 854145 854145 0 0 736427 736427
040.3216.3216.3.dta 854145 854145 0 0 736427 736427
040.3219.3219.2.dta 630731 630731 0 0 836600 836600
040.3219.3219.3.dta 630731 630731 0 0 836600 836600
040.3220.3220.2.dta 580772 580772 0 0 867048 867048
040.3220.3220.3.dta 580772 580772 0 0 867048 867048
040.3222.3222.1.dta 787349 787349 0 0 843269 843269
040.3223.3223.2.dta 680229 680229 0 0 719251 719251
040.3223.3223.3.dta 680229 680229 0 0 719251 719251
040.3224.3224.2.dta 563503 563503 0 0 966097 966097
040.3224.3224.3.dta 563503 563503 0 0 966097 966097
040.3226.3226.2.dta 656748 656748 0 0 437580 437580
040.3226.3226.3.dta 656748 656748 0 0 437580 437580
040.3227.3227.2.dta 610974 610974 0 0 165904 165904
040.3227.3227.3.dta 610974 610974 0 0 165904 165904
040.3228.3228.2.dta 607149 607149 0 0 656430 656430
040.3228.3228.3.dta 607149 607149 0 0 656430 656430
040.3230.3230.1.dta 751653 751653 0 0 1418472 1418472
040.3231.3231.2.dta 604352 604352 0 0 1008876 1008876
040.3231.3231.3.dta 604352 604352 0 0 1008876 1008876
040.3232.3232.2.dta 582736 582736 0 0 448418 448418
040.3232.3232.3.dta 582736 582736 0 0 448418 448418
040.3234.3234.1.dta 1372349 1372349 0 0 1489423 1489423
040.3235.3235.1.dta 681972 681972 0 0 719030 719030
040.3236.3236.1.dta 652072 652072 0 0 691174 691174
040.3238.3238.2.dta 588512 588512 0 0 156643 156643
040.3238.3238.3.dta 588512 588512 0 0 156643 156643
040.3239.3239.1.dta 538874 538874 0 0 138948 138948
040.3240.3240.1.dta 524321 524321 0 0 74696 74696
040.3242.3242.1.dta 1095364 1095364 0 0 62400 62400
040.3243.3243.1.dta 777140 777140 0 0 100259 100259
040.3244.3244.2.dta 720769 720769 0 0 71879 71879
040.3244.3244.3.dta 720769 720769 0 0 71879 71879
040.3246.3246.2.dta 627966 627966 0 0 932291 932291
040.3246.3246.3.dta 627966 627966 0 0 932291 932291
040.3247.3247.2.dta 592756 592756 0 0 667586 667586
040.3247.3247.3.dta 592756 592756 0 0 667586 667586
040.3248.3248.1.dta 547745 547745 0 0 1100137 1100137
040.3250.3250.2.dta 912072 912072 0 0 834456 834456
040.3250.3250.3.dta 912072 912072 0 0 834456 834456
040.3251.3251.1.dta 863490 863490 0 0 664641 664641
040.3252.3252.2.dta 745597 745597 0 0 898876 898876
040.3252.3252.3.dta 745597 745597 0 0 898876 898876
040.3254.3254.1.dta 943320 943320 0 0 1357602 1357602
040.3255.3255.2.dta 809934 809934 0 0 809961 809961
040.3255.3255.3.dta 809934 809934 0 0 809961 809961
040.3256.3256.2.dta 757121 757121 0 0 988946 988946
040.3256.3256.3.dta 757121 757121 0 0 988946 988946
040.3258.3258.1.dta 936830 936830 0 0 669626 669626
040.3259.3259.2.dta 841178 841178 0 0 508397 508397
040.3259.3259.3.dta 841178 841178 0 0 508397 508397
040.3260.3260.2.dta 816541 816541 0 0 134455 134455
040.3260.3260.3.dta 816541 816541 0 0 134455 134455
040.3262.3262.1.dta 1127001 1127001 0 0 696366 696366
040.3263.3263.1.dta 522764 522764 0 0 1417709 1417709
040.3266.3266.1.dta 1005833 1005833 0 0 902424 902424
040.3267.3267.1.dta 640820 640820 0 0 540244 540244
040.3268.3268.1.dta 583141 583141 0 0 1047610 1047610
040.3270.3270.1.dta 968308 968308 0 0 996848 996848
040.3271.3271.2.dta 870579 870579 0 0 485386 485386
040.3271.3271.3.dta 870579 870579 0 0 485386 485386
040.3272.3272.1.dta 622832 622832 0 0 1764386 1764386
040.3274.3274.2.dta 599269 599269 0 0 1060183 1060183
040.3274.3274.3.dta 599269 599269 0 0 1060183 1060183
040.3275.3275.2.dta 598851 598851 0 0 597746 597746
040.3275.3275.3.dta 598851 598851 0 0 597746 597746
040.3276.3276.2.dta 593749 593749 0 0 686790 686790
040.3276.3276.3.dta 593749 593749 0 0 686790 686790
040.3278.3278.1.dta 5845133 5845133 0 0 8178203 8178203
040.3279.3279.2.dta 517633 517633 0 0 701921 701921
040.3279.3279.3.dta 517633 517633 0 0 701921 701921
040.3280.3280.1.dta 455754 455754 0 0 1974967 1974967
040.3282.3282.1.dta 2440724 2440724 0 0 7101482 7101482
040.3284.3284.1.dta 512875 512875 0 0 559959 559959
040.3286.3286.1.dta 730664 730664 0 0 332753 332753
040.3287.3287.2.dta 726962 726962 0 0 843711 843711
040.3287.3287.3.dta 726962 726962 0 0 843711 843711
040.3288.3290.1.dta 1560933 858025 0 0 2222649 1127225
040.3291.3291.2.dta 827950 827950 0 0 681909 681909
040.3291.3291.3.dta 827950 827950 0 0 681909 681909
040.3292.3292.1.dta 553389 553389 0 0 2330911 2330911
040.3294.3294.1.dta 614711 614711 0 0 974442 974442
040.3295.3295.1.dta 577206 577206 0 0 749182 749182
040.3298.3298.1.dta 765649 765649 0 0 852916 852916
040.3299.3299.1.dta 581003 581003 0 0 1019824 1019824
040.3300.3300.2.dta 561026 561026 0 0 702235 702235
040.3300.3300.3.dta 561026 561026 0 0 702235 702235
040.3304.3304.2.dta 623280 623280 0 0 348927 348927
040.3304.3304.3.dta 623280 623280 0 0 348927 348927
040.3308.3308.2.dta 404941 404941 0 0 412596 412596
040.3308.3308.3.dta 404941 404941 0 0 412596 412596
040.3310.3310.2.dta 632524 632524 0 0 946024 946024
040.3310.3310.3.dta 632524 632524 0 0 946024 946024
040.3311.3311.2.dta 466409 466409 0 0 123488 123488
040.3311.3311.3.dta 466409 466409 0 0 123488 123488
040.3312.3312.2.dta 420567 420567 0 0 912404 912404
040.3312.3312.3.dta 420567 420567 0 0 912404 912404
040.3314.3314.1.dta 703888 703888 0 0 7505373 7505373
040.3315.3315.2.dta 686266 686266 0 0 428579 428579
040.3315.3315.3.dta 686266 686266 0 0 428579 428579
040.3316.3316.2.dta 568800 568800 0 0 980507 980507
040.3316.3316.3.dta 568800 568800 0 0 980507 980507
040.3318.3318.1.dta 691276 691276 0 0 452113 452113
040.3319.3319.1.dta 642391 642391 0 0 8370203 8370203
040.3320.3320.2.dta 639531 639531 0 0 424816 424816
040.3320.3320.3.dta 639531 639531 0 0 424816 424816
040.3322.3322.1.dta 1244268 1244268 0 0 2156475 2156475
040.3323.3323.1.dta 740719 740719 0 0 1804688 1804688
040.3324.3324.2.dta 624074 624074 0 0 505823 505823
040.3324.3324.3.dta 624074 624074 0 0 505823 505823
040.3326.3326.1.dta 1269734 1269734 0 0 2500971 2500971
040.3327.3327.1.dta 809243 809243 0 0 1634440 1634440
040.3330.3330.1.dta 639366 639366 0 0 842103 842103
040.3332.3332.2.dta 589685 589685 0 0 234986 234986
040.3332.3332.3.dta 589685 589685 0 0 234986 234986
040.3334.3334.1.dta 596797 596797 0 0 921644 921644
040.3335.3335.1.dta 549653 549653 0 0 795030 795030
040.3336.3336.2.dta 458210 458210 0 0 302317 302317
040.3336.3336.3.dta 458210 458210 0 0 302317 302317
040.3338.3338.2.dta 466615 466615 0 0 555899 555899
040.3338.3338.3.dta 466615 466615 0 0 555899 555899
040.3340.3340.1.dta 432430 432430 0 0 480953 480953
040.3342.3342.2.dta 919769 919769 0 0 832878 832878
040.3342.3342.3.dta 919769 919769 0 0 832878 832878
040.3343.3343.2.dta 655309 655309 0 0 779813 779813
040.3343.3343.3.dta 655309 655309 0 0 779813 779813
040.3344.3344.2.dta 627618 627618 0 0 488181 488181
040.3344.3344.3.dta 627618 627618 0 0 488181 488181
040.3346.3346.2.dta 500786 500786 0 0 787020 787020
040.3346.3346.3.dta 500786 500786 0 0 787020 787020
040.3347.3347.2.dta 418079 418079 0 0 821713 821713
040.3347.3347.3.dta 418079 418079 0 0 821713 821713
040.3348.3348.1.dta 378929 378929 0 0 786766 786766
040.3350.3350.2.dta 573156 573156 0 0 815335 815335
040.3350.3350.3.dta 573156 573156 0 0 815335 815335
040.3351.3351.2.dta 538205 538205 0 0 954563 954563
040.3351.3351.3.dta 538205 538205 0 0 954563 954563
040.3352.3352.2.dta 518462 518462 0 0 468700 468700
040.3352.3352.3.dta 518462 518462 0 0 468700 468700
040.3354.3354.1.dta 1086295 1086295 0 0 1699424 1699424
040.3355.3355.2.dta 722645 722645 0 0 378457 378457
040.3355.3355.3.dta 722645 722645 0 0 378457 378457
040.3356.3356.2.dta 693573 693573 0 0 444535 444535
040.3356.3356.3.dta 693573 693573 0 0 444535 444535
040.3358.3358.1.dta 1074321 1074321 0 0 1515144 1515144
040.3359.3359.1.dta 732119 732119 0 0 87791 87791
040.3360.3360.1.dta 682793 682793 0 0 820768 820768
040.3362.3362.1.dta 723178 723178 0 0 283586 283586
040.3363.3363.2.dta 565728 565728 0 0 73080 73080
040.3363.3363.3.dta 565728 565728 0 0 73080 73080
040.3366.3366.1.dta 627652 627652 0 0 131163 131163
040.3367.3367.1.dta 572572 572572 0 0 2089873 2089873
040.3368.3368.2.dta 567801 567801 0 0 502280 502280
040.3368.3368.3.dta 567801 567801 0 0 502280 502280
040.3370.3370.2.dta 504574 504574 0 0 1027044 1027044
040.3370.3370.3.dta 504574 504574 0 0 1027044 1027044
040.3371.3371.1.dta 488910 488910 0 0 497562 497562
040.3374.3374.2.dta 657879 657879 0 0 511433 511433
040.3374.3374.3.dta 657879 657879 0 0 511433 511433
040.3375.3375.2.dta 626773 626773 0 0 833169 833169
040.3375.3375.3.dta 626773 626773 0 0 833169 833169
040.3378.3378.2.dta 626635 626635 0 0 790689 790689
040.3378.3378.3.dta 626635 626635 0 0 790689 790689
040.3379.3379.1.dta 621412 621412 0 0 865458 865458
040.3380.3380.2.dta 588030 588030 0 0 503397 503397
040.3380.3380.3.dta 588030 588030 0 0 503397 503397
040.3382.3382.1.dta 686416 686416 0 0 524681 524681
040.3384.3384.2.dta 565841 565841 0 0 889964 889964
040.3384.3384.3.dta 565841 565841 0 0 889964 889964
040.3386.3386.1.dta 909087 909087 0 0 674749 674749
040.3387.3387.1.dta 869601 869601 0 0 965772 965772
040.3388.3388.1.dta 677961 677961 0 0 428392 428392
040.3390.3390.2.dta 722628 722628 0 0 721269 721269
040.3390.3390.3.dta 722628 722628 0 0 721269 721269
040.3391.3391.1.dta 620951 620951 0 0 845554 845554
040.3392.3392.2.dta 616467 616467 0 0 838661 838661
040.3392.3392.3.dta 616467 616467 0 0 838661 838661
040.3394.3394.2.dta 625861 625861 0 0 948666 948666
040.3394.3394.3.dta 625861 625861 0 0 948666 948666
040.3395.3395.2.dta 599490 599490 0 0 849960 849960
040.3395.3395.3.dta 599490 599490 0 0 849960 849960
040.3396.3396.1.dta 586096 586096 0 0 749628 749628
040.3398.3398.2.dta 508277 508277 0 0 668480 668480
040.3398.3398.3.dta 508277 508277 0 0 668480 668480
040.3399.3399.2.dta 430566 430566 0 0 936614 936614
040.3399.3399.3.dta 430566 430566 0 0 936614 936614
040.3400.3400.2.dta 415875 415875 0 0 70357 70357
040.3400.3400.3.dta 415875 415875 0 0 70357 70357
040.3402.3402.1.dta 5845785 5845785 0 0 9082002 9082002
040.3403.3403.2.dta 545815 545815 0 0 1075899 1075899
040.3403.3403.3.dta 545815 545815 0 0 1075899 1075899
040.3404.3404.2.dta 498107 498107 0 0 229436 229436
040.3404.3404.3.dta 498107 498107 0 0 229436 229436
040.3406.3406.1.dta 5310484 5310484 0 0 7182231 7182231
040.3407.3407.2.dta 817296 817296 0 0 311578 311578
040.3407.3407.3.dta 817296 817296 0 0 311578 311578
040.3408.3408.2.dta 753511 753511 0 0 433817 433817
040.3408.3408.3.dta 753511 753511 0 0 433817 433817
040.3410.3410.2.dta 966931 966931 0 0 645726 645726
040.3410.3410.3.dta 966931 966931 0 0 645726 645726
040.3412.3412.2.dta 689237 689237 0 0 610593 610593
040.3412.3412.3.dta 689237 689237 0 0 610593 610593
040.3414.3414.1.dta 584708 584708 0 0 422067 422067
040.3415.3415.2.dta 563295 563295 0 0 719162 719162
040.3415.3415.3.dta 563295 563295 0 0 719162 719162
040.3416.3416.2.dta 544837 544837 0 0 774419 774419
040.3416.3416.3.dta 544837 544837 0 0 774419 774419
040.3418.3418.1.dta 700926 700926 0 0 873647 873647
040.3422.3422.2.dta 1025941 1025941 0 0 714785 714785
040.3422.3422.3.dta 1025941 1025941 0 0 714785 714785
040.3423.3423.1.dta 680137 680137 0 0 2715281 2715281
040.3424.3424.1.dta 675215 675215 0 0 456689 456689
040.3427.3427.2.dta 525845 525845 0 0 606246 606246
040.3427.3427.3.dta 525845 525845 0 0 606246 606246
040.3430.3430.2.dta 715144 715144 0 0 827831 827831
040.3430.3430.3.dta 715144 715144 0 0 827831 827831
040.3431.3431.1.dta 659448 659448 0 0 683306 683306
040.3432.3432.1.dta 602452 602452 0 0 1875477 1875477
040.3434.3434.1.dta 1003116 1003116 0 0 1165292 1165292
040.3438.3438.1.dta 650531 650531 0 0 930625 930625
040.3439.3439.2.dta 645562 645562 0 0 823786 823786
040.3439.3439.3.dta 645562 645562 0 0 823786 823786
040.3440.3440.2.dta 603428 603428 0 0 540927 540927
040.3440.3440.3.dta 603428 603428 0 0 540927 540927
040.3442.3442.1.dta 716234 716234 0 0 2139914 2139914
040.3443.3443.1.dta 580098 580098 0 0 279549 279549
040.3444.3444.2.dta 471217 471217 0 0 274369 274369
040.3444.3444.3.dta 471217 471217 0 0 274369 274369
040.3446.3446.1.dta 1408196 1408196 0 0 1950139 1950139
040.3447.3447.1.dta 973916 973916 0 0 1570709 1570709
040.3448.3448.1.dta 671520 671520 0 0 405075 405075
040.3450.3450.1.dta 978680 978680 0 0 2300745 2300745
040.3451.3451.2.dta 673539 673539 0 0 490209 490209
040.3451.3451.3.dta 673539 673539 0 0 490209 490209
040.3452.3452.2.dta 629829 629829 0 0 216879 216879
040.3452.3452.3.dta 629829 629829 0 0 216879 216879
040.3454.3454.2.dta 890639 890639 0 0 499952 499952
040.3454.3454.3.dta 890639 890639 0 0 499952 499952
040.3455.3455.1.dta 854810 854810 0 0 1637931 1637931
040.3456.3456.2.dta 745878 745878 0 0 574695 574695
040.3456.3456.3.dta 745878 745878 0 0 574695 574695
040.3458.3458.1.dta 678017 678017 0 0 792470 792470
040.3460.3460.1.dta 555197 555197 0 0 1603637 1603637
040.3462.3462.1.dta 729475 729475 0 0 763030 763030
040.3463.3463.2.dta 642423 642423 0 0 104110 104110
040.3463.3463.3.dta 642423 642423 0 0 104110 104110
040.3464.3464.1.dta 592465 592465 0 0 302423 302423
040.3466.3466.1.dta 1115733 1115733 0 0 967797 967797
040.3468.3468.2.dta 759711 759711 0 0 935852 935852
040.3468.3468.3.dta 759711 759711 0 0 935852 935852
040.3470.3470.2.dta 867034 867034 0 0 1076365 1076365
040.3470.3470.3.dta 867034 867034 0 0 1076365 1076365
040.3471.3471.1.dta 758296 758296 0 0 1030655 1030655
040.3472.3472.2.dta 756592 756592 0 0 729718 729718
040.3472.3472.3.dta 756592 756592 0 0 729718 729718
040.3474.3474.1.dta 733726 733726 0 0 657162 657162
040.3475.3475.1.dta 665324 665324 0 0 696407 696407
040.3476.3476.2.dta 611776 611776 0 0 650373 650373
040.3476.3476.3.dta 611776 611776 0 0 650373 650373
040.3478.3478.1.dta 1000933 1000933 0 0 1913194 1913194
040.3479.3479.2.dta 652032 652032 0 0 676479 676479
040.3479.3479.3.dta 652032 652032 0 0 676479 676479
040.3480.3480.1.dta 642885 642885 0 0 728631 728631
040.3482.3482.1.dta 1418913 1418913 0 0 1635577 1635577
040.3483.3483.2.dta 647928 647928 0 0 553305 553305
040.3483.3483.3.dta 647928 647928 0 0 553305 553305
040.3484.3484.1.dta 595033 595033 0 0 133501 133501
040.3486.3486.1.dta 528456 528456 0 0 128701 128701
040.3488.3488.1.dta 498646 498646 0 0 534409 534409
040.3490.3490.2.dta 972450 972450 0 0 527003 527003
040.3490.3490.3.dta 972450 972450 0 0 527003 527003
040.3491.3491.1.dta 940331 940331 0 0 6468869 6468869
040.3492.3492.2.dta 892403 892403 0 0 701940 701940
040.3492.3492.3.dta 892403 892403 0 0 701940 701940
040.3495.3495.2.dta 807020 807020 0 0 757599 757599
040.3495.3495.3.dta 807020 807020 0 0 757599 757599
040.3496.3496.1.dta 775747 775747 0 0 69182 69182
040.3498.3498.2.dta 830209 830209 0 0 842732 842732
040.3498.3498.3.dta 830209 830209 0 0 842732 842732
040.3499.3499.1.dta 688099 688099 0 0 796881 796881
040.3500.3500.2.dta 687137 687137 0 0 677973 677973
040.3500.3500.3.dta 687137 687137 0 0 677973 677973
040.3502.3502.2.dta 517524 517524 0 0 952094 952094
040.3502.3502.3.dta 517524 517524 0 0 952094 952094
040.3503.3503.2.dta 497727 497727 0 0 647591 647591
040.3503.3503.3.dta 497727 497727 0 0 647591 647591
040.3506.3506.1.dta 832156 832156 0 0 608627 608627
040.3507.3507.2.dta 805309 805309 0 0 720008 720008
040.3507.3507.3.dta 805309 805309 0 0 720008 720008
040.3508.3508.2.dta 690564 690564 0 0 399473 399473
040.3508.3508.3.dta 690564 690564 0 0 399473 399473
040.3510.3510.1.dta 506475 506475 0 0 246819 246819
